,emotion,cos_sim,high_dialog_id,high_dialog,os_dialog_id,os_dialog
128,acknowledging,0.9104,6516274,"- - You 're so beautiful .
- - So beautiful .",3848178,"- Life ... love , people ... things . It really transcends death If you swear on a bond it means that ... you 'd rather die than break your promise .
- It 's so beautiful !"
129,acknowledging,0.9104,4814308,"- - Where 's the bathroom ?
- - It 's up the stairs .
- - Thanks , Sam .
- - You 're so nice .",2565017,"- Thank you for coming . Congratulations Sir .
- You 're from the tax department ? No from yours .
- Zigler . That 's right , Zigler . Thank you for coming .
- Nice of you . Very nice of you .
- Amos . And this is for little Gershon . When you 're big , and you 'll be wise and well respected , like your father .
- Nice . Nice of you ."
130,acknowledging,0.9103,1003088,"- - I told you we 'd get more done here .
- - You 're so beautiful .",562101,"- Your dress becomes . Thanks .
- You 're beautiful !"
131,acknowledging,0.9103,6516274,"- - You 're so beautiful .
- - So beautiful .",1285076,"- He 's a beauty .
- A real beauty ."
132,acknowledging,0.91,4985618,"- - Do I look all right ?
- - Really nice .",1368404,"- Does it look OK ?
- This looks very nice ."
133,acknowledging,0.9098,5111793,"- - This is fucking perfect , man . Just chill out , man . I 've been here before . I haven 't . There 's always a first time for everything , like golf .
- - Just relax , okay ? We 're gonna get out of here . We just won 't press charges on each other .
- - It 's that simple . I mean , it 's your fault that we 're in here anyway .
- - Why the fuck did you hit me ?
- - You should have told Elena . It was not my place to do that . You want to sleep with both of ' em . She 's my girlfriend , okay ? She 's also my wife .
- - Ese ... Tiene tremendo culo .
- - What 'd he say ?
- - He said you had a cute ass .
- - Gracias .
- - Muy bueno .
- - Real nice .",5520730,"- Hank .
- God ! Ha ha ha ha ! buddy . That 's what I call kicking some ass .
- babe !
- yeah . Very nice ."
134,acknowledging,0.9098,6635504,"- - He 's got it nice here , hasn 't he ?
- - Real nice .",3198581,"- What does she look like ?
- She 's good-looking . How good-looking ?
- Very good-looking . Really good-looking ?
- Really very good-looking . Would you take her out ?
- Yes , I would . You hesitated .
- What hesitate ? I didn 't hesitate . Something 's up . You hesitated .
- I 'm telling you , she 's good-looking .
- What about the body ? Good body . Nice body .
- How nice ? Nice . Pretty nice .
- Really good ? Really very nice and good ."
135,acknowledging,0.9098,6516274,"- - You 're so beautiful .
- - So beautiful .",7251728,"- Oh , wonderful !
- Oh , beautiful bottoms !
- Move , move . Oh , what a beautiful bottom !
- Oh , beautiful !"
136,acknowledging,0.9097,3244059,"- - It 's happening again .
- - You 're so beautiful .",7242516,"- I haven 't felt this way in years . I feel it , too .
- You 're very beautiful ."
137,acknowledging,0.9097,1003088,"- - I told you we 'd get more done here .
- - You 're so beautiful .",2531065,"- How beautiful you are .
- You 're fantastic !"
138,acknowledging,0.9097,8678050,"- - Why don 't you two get friendly ?
- - Very nice .",2919027,"- Do you like girls ?
- Sure , yeah .
- Do you know her ?
- No , well not really . I ... As a matter of fact I met her at a party but I don ´ t ... I don ´ t really know her .
- So you met her at a party and ... ? Well I didn ´ t ... Actually , I didn ´ t really meet her . You didn ´ t talk to her ? Alright .
- She ´ s looking good . Yeah , I know , she ´ s really nice !
- Very nice !"
139,acknowledging,0.9097,350617,"- - Fly away Come home with us . Okay . Come on , Grace . Okay . Welcome .
- - All right . See you there . Okay .
- - Nice surprise . Gamma doctor in the house .
- - Where did you get the sweater ? From my roommate .
- - Okay , you need to tell him you are not in his frat .
- - Hell , no . That would make me look crazy .
- - Ahoy ! Don 't want to be late for Nana 's .
- - Ahoy !
- - This is gonna be so much fun . A woman that can handle her own speedboat . That is a new one for me .
- - I 'm a control freak . Like I always say , any kind of freak is a good one .
- - Very nice .",2259433,"- Excellent Fantocci . And remember .. You can 't erase this one !
- You are very nice ."
140,acknowledging,0.9095,6516274,"- - You 're so beautiful .
- - So beautiful .",6270098,"- I like your dick .
- It 's really beautiful ."
141,acknowledging,0.9094,612745,"- - oh shit .
- - very nice .",243160,"- I 'm really , really sorry I drugged you .
- Well , that 's nice ."
142,acknowledging,0.9093,4222796,"- - I must go now .
- - You 're so beautiful ...",3974257,"- This will explain everything . What it contains will shock you very deeply I wish I could protect you from the truth but I cannot .
- She 's calling for you sir .
- Who is this enemy ? Why does she hate me ? Tell me her name , at least .
- Mrs. Holland , her name is Mrs. Holland . You have no idea how dangerous she is .
- For god 's sake Get away from here as quickly as you can .
- How beautiful you are !"
143,acknowledging,0.9092,1582093,"- - How is it now ?
- - It 's very nice .",1316062,"- 33 billion has been invested !
- So , we 're really doing this now ?
- Of course ! Please send the payment to Kang Hyun Min !
- How do you like this one ?
- It feels so nice !
- It 's pretty nice isn 't it ?"
144,acknowledging,0.9092,7291838,"- - Calm down . How beautiful you are .
- - So beautiful .",4578706,"- Okay , thank you . All right . Thank you .
- That was beautiful , man .
- Just thank you .
- Beautiful , beautiful . Beautiful ."
145,acknowledging,0.9091,4832680,"- - The room is finished . I finished it yesterday .
- - It 's really nice .",6288457,"- You know what ? Don 't touch me . We are done .
- This is nice ."
146,acknowledging,0.9091,1582093,"- - How is it now ?
- - It 's very nice .",872122,"- What are you doing right now ?
- That looks good . Yeah ."
147,acknowledging,0.909,2858283,"- - Two goulash soup .
- - Where 's Marie ?
- - Why doesn 't she come to the church service ?
- - She 'll be here soon .
- - She 's probably again with that chauffeur .
- - With that Herr Sponer . Why don 't you like the young man , Fjodor Ivanovich ?
- - He 's so nice .",2504859,"- He seems nice .
- Yeah , he 's a nice guy ."
148,acknowledging,0.9089,8346832,"- - Honest . So beautiful .
- - So beautiful .",2472994,"- That 's the way .
- Beautiful , just beautiful ."
149,acknowledging,0.9084,6516274,"- - You 're so beautiful .
- - So beautiful .",994329,"- The sky is incredible out here .
- I 've never seen stars so bright before .
- Yeah . Beautiful ."
150,acknowledging,0.9083,1582093,"- - How is it now ?
- - It 's very nice .",4264397,"- Now this . So pretty .
- Good . It 's looking good ."
151,acknowledging,0.9083,4832680,"- - The room is finished . I finished it yesterday .
- - It 's really nice .",8648145,"- I 'm bored . Your social worker just has to finish up some papeM / ork with Alvin . Now that 's good . It 's you .
- That 's very nice ."
152,acknowledging,0.908,6516274,"- - You 're so beautiful .
- - So beautiful .",7475020,"- You 're getting stronger than before You have nice body too
- Really ? How about my skin ?
- Really beautiful"
153,acknowledging,0.9079,4832680,"- - The room is finished . I finished it yesterday .
- - It 's really nice .",3129175,"- It fits nicely .
- Beautifully done . It 's wonderful ."
154,acknowledging,0.9078,1404394,"- - Shot the bad guy .
- - Yeah . You did .
- - Yeah , you did .
- - Nice . Yeah .",1406755,"- Yeah , this is me .
- Nice . Yeah ."
155,acknowledging,0.9078,3244059,"- - It 's happening again .
- - You 're so beautiful .",1829355,"- I have returned , Enchantress .
- You are beautiful ."
156,acknowledging,0.9078,1404394,"- - Shot the bad guy .
- - Yeah . You did .
- - Yeah , you did .
- - Nice . Yeah .",6152502,"- That was lovely .
- Yes it was ."
157,acknowledging,0.9076,4692853,"- - All right , guys . One for everyone .
- - Nice .",1987654,"- Walk straight ahead , Mr. Stetson . Nice and easy .
- Nice and-"
158,acknowledging,0.9075,6036600,"- - Stay down , bitch !
- - You 're so beautiful .",3042259,"- You 're just a kid .
- I know I 'm not pretty .
- You 're beautiful ."
159,acknowledging,0.9075,3244059,"- - It 's happening again .
- - You 're so beautiful .",2971212,"- Are these all yours ?
- Are they all your friends ?
- Some of them . They all look so beautiful . They are .
- You 're beautiful ."
160,acknowledging,0.9073,4832680,"- - The room is finished . I finished it yesterday .
- - It 's really nice .",8105169,"- It looks nice .
- Came out good ."
161,acknowledging,0.9073,4985618,"- - Do I look all right ?
- - Really nice .",1937172,"- I 'm afraid you have come at wrong time M y wife and daughter are not at home And selection of dresses and jewellery has to be ladies ' choice But , aren 't men said to be better judges ! You must have done a lot of shopping for the upcoming marriage lt wouldn 't require much thinking One must appreciate beauty And I believe you have a natural flair for it Shall I show you few things ?
- All right Look at this . The dress I 'm wearing
- How does it look ?
- It 's very nice"
162,acknowledging,0.9072,8346832,"- - Honest . So beautiful .
- - So beautiful .",1410487,"- That 's absolutely charming .
- Beautiful !"
163,acknowledging,0.9072,6516274,"- - You 're so beautiful .
- - So beautiful .",5290350,"- This one is called "" Earthrise on the Moon .
- That 's so beautiful ."
164,acknowledging,0.9071,7907427,"- - How are you called ?
- - Quick . Quick ?
- - I am Tracy . I you here already has s rather seen ? That must nevertheless say I ? Yes , I come here sometimes . And you ?
- - I wait for my friend .
- - Why Quick ? Make you then more chance at the meiden ?
- - Nou , little chance .
- - Do you have to vanavond do what ? You have nevertheless a friend ? Welnee . I did not know you and I hou always achterdeurtje open .
- - Very nice .",5479860,"- Sutton Mercer keeps a journal ? Or are you updating your enemies list ?
- Hello , to you , too , Nisha . Anything about me in there ?
- No , sorry . It 's before I knew you .
- Before you knew ... ? You mean , when you were three ?
- Oh , I see , so we 're just revising history , huh ? That 's how we 're playing it ? So we were never friends ?
- Oh , okay , cool . Whatever . I 'm fine with it . Nice and over , reach .
- Very nice . Lovely ."
165,acknowledging,0.9071,6516274,"- - You 're so beautiful .
- - So beautiful .",3640083,"- Dear audience I 'm the most beautiful mother The most beautiful The most beautiful pregnant woman I agree with you
- You are beautiful !"
166,acknowledging,0.907,1962809,"- - I didn 't take too long , did I ?
- - You 're so beautiful !",6231714,"- Jed , darling . How was your trip ?
- It was fine .
- Not too bumpy ?
- You look gorgeous ."
167,acknowledging,0.907,3244059,"- - It 's happening again .
- - You 're so beautiful .",4578720,"- Oh , baby . Hi . Nice to meet you .
- You 're so beautiful ."
168,acknowledging,0.9067,6635504,"- - He 's got it nice here , hasn 't he ?
- - Real nice .",7343755,"- Excuse me , Jesus !
- Hi , I was just wondering do you know who lives in that apartment ?
- Yes , very nice .
- Musician . His wife , a dancer .
- Really ? And are they nice looking ?
- Yes , very nice ."
169,acknowledging,0.9067,1003088,"- - I told you we 'd get more done here .
- - You 're so beautiful .",1751418,"- Come on . I 'll make you something to eat .
- You 're so beautiful ."
170,acknowledging,0.9065,6516274,"- - You 're so beautiful .
- - So beautiful .",2038155,"- Yes , be sensual ... More than that .
- Yes , like this ! Again .
- So sensual !
- Oh , you 're beautiful !"
171,acknowledging,0.9065,6516274,"- - You 're so beautiful .
- - So beautiful .",7438997,"- I knew you 'd come .
- You have beautiful hair .
- Beautiful , simply beautiful ."
172,acknowledging,0.9064,2858283,"- - Two goulash soup .
- - Where 's Marie ?
- - Why doesn 't she come to the church service ?
- - She 'll be here soon .
- - She 's probably again with that chauffeur .
- - With that Herr Sponer . Why don 't you like the young man , Fjodor Ivanovich ?
- - He 's so nice .",6115295,"- Kelly . Kelly likes coffee .
- I 'm not sure if it 's a thyroid thing , or maybe it 's low blood sugar ?
- Okay , okay . Here 's what you do for headaches . You take children 's aspirin , you crush it up , you put it in a club soda , you pour that in your neti pot , and then you flush that through your sinuses .
- I don 't think a neti pot is gonna work for a thyroid condition .
- Listen , there 's not a single thing that a neti pot can 't cure . I 've got a spare one in my car if you 'd like me to get it . I 've got to be honest with you , I 'm not really aaaaaah ... God damn it . The system 's frozen .
- Aaaaaaaaah ... I don 't want to pressure you , so you just ... aaaaaaaaaah ... think about it .
- Aaaaaaaaaah ...
- Okay . Rebooting .
- Aaaaaa ... neti pot guy . I think I 'm gonna break up with Karl .
- Why ? He seemed so nice .
- Yeah , he seemed nice ."
173,acknowledging,0.9063,6635504,"- - He 's got it nice here , hasn 't he ?
- - Real nice .",2653663,"- That was nice .
- It 's always nice ."
174,acknowledging,0.9062,7511150,"- - Hey , Foot , tell me what the hell is a guy your age still doing here pumping gas ?
- - Making the rent , same as you .
- - Hey , pal , look , all right ? Don 't go comparing your life to mine . I ain 't here making the frigging rent . Yo , Bugs , I 'm gonna grab some lunch , all right ?
- - Charlie , you gotta be kidding me . You got 40 minutes , I 'm timing you .
- - All right . Thanks .
- - Look , I 'm gonna grab some lunch . You want me to get you anything ?
- - Very nice .",2726348,"- Is your mistress here ? What ? Is your mistress here ? No . She went to see Mistress Lisa .
- Alone ? Yes . Take care of the get-with-the-program girl , III go find our photographer . Ill meet you out by the golf cart .
- Pleasure to meet you .
- That was nice ."
